클러스터,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,월
173,10764,741,0,0,358,41818,86528,195791,272522,173826,135237,134817,151597,151844,148657,167063,194159,206481,256026,176488,120311,107858,91260,51830,2023-04
174,6151,108,0,0,10,3495,11835,27883,68164,49284,60021,42929,39141,50581,38583,49698,58321,65617,65784,40469,33028,33671,34751,23000,2023-04
175,9886,98,0,0,2019,19616,52411,106571,119914,84722,71287,67856,75828,79299,78981,86776,99521,111046,138145,105387,68986,60625,53794,30735,2023-04
176,6383,0,0,0,77,14858,38504,108364,108977,60836,43185,39321,41550,43812,38766,46648,60146,67226,90278,70092,40696,37394,35829,18445,2023-04
177,13376,6,1,0,264,29170,68078,163254,194452,128642,98497,95952,105983,101775,100048,112643,134243,144982,189573,151414,98493,88487,77139,46601,2023-04
179,5828,0,0,0,11,14377,50336,154217,300865,155423,84726,75493,80395,87788,88372,97556,113698,183659,251158,128704,88788,73969,59473,28664,2023-04
180,16458,109,0,0,22,26411,84976,262287,373130,239504,165301,161872,172190,183563,179147,197898,234421,290312,409149,256916,186745,163416,139502,65477,2023-04
182,5276,0,0,0,70,6427,9915,17607,39456,44617,29485,27698,33410,37158,34316,35579,42888,53342,65275,46389,35980,36320,34413,24785,2023-04
184,7495,62,0,0,93,11797,61662,165565,374148,226501,196089,221970,225924,231661,238341,236226,251443,338858,395337,198432,128628,113195,79172,39118,2023-04
185,25406,12,2,0,498,55128,123062,297596,357444,243708,186254,182436,202208,192818,190386,211216,251304,270432,355380,287708,188508,169948,147742,89360,2023-04
186,3506,414,0,0,120,15585,22986,53180,69720,43195,29331,26860,28675,28278,27892,30882,38760,45932,59289,41235,26782,24496,21538,11667,2023-04
190,4537,0,0,0,18,11330,30053,80769,94255,52962,37958,36605,40986,38298,35009,37357,47381,53646,64062,56797,34757,31685,28214,16077,2023-04
191,11448,19,0,0,47,20084,48043,136526,236268,135835,91385,85467,91630,93960,94750,99479,115992,142586,202301,122254,83038,73543,61644,35425,2023-04
194,8156,0,0,0,142,14171,45095,136893,200260,100673,67969,60140,66604,65671,63798,70697,83293,113832,153347,86731,59359,52409,51776,26949,2023-04
195,19334,2592,0,0,360,36694,64949,150199,226524,146795,107687,115243,114045,115546,115367,122465,146027,169282,215422,165693,109132,98136,87136,52918,2023-04
196,20522,245,0,0,900,46720,191660,531315,1227479,669278,423609,445037,455617,487433,482319,531661,605493,801468,1156458,554302,423640,362063,259730,116979,2023-04
197,4414,2,0,0,11,10967,27539,70002,109846,70051,54087,53685,62904,70717,63895,70188,77693,81066,112996,70543,46106,40043,35201,19417,2023-04
198,10165,953,0,0,141,23512,66709,154906,144523,97844,78231,72537,78759,76503,73178,79911,95573,106142,127470,111755,72463,64093,59330,35317,2023-04
199,3094,0,0,0,5,7450,24776,58082,82640,51478,41609,38318,38472,40626,39560,44049,50809,58260,72628,46485,32486,34483,26741,13713,2023-04
201,12818,63,0,0,171,20485,53675,123722,231232,139595,98614,95141,104371,107147,103404,112729,135516,163207,212801,150668,104262,98227,90348,51184,2023-04
202,23260,1948,0,0,190,35182,78744,179902,322088,197086,124058,112650,124092,132634,129564,140080,165268,221370,316300,213482,150002,139892,120820,71684,2023-04
203,3393,6,0,0,12,6804,18348,43929,48057,29789,27295,24063,24692,26124,24655,26986,34875,33453,49838,38256,22654,20462,18338,9786,2023-04
204,8606,1,0,0,21,11987,43317,113952,122437,73661,57332,52385,58171,56405,57296,62179,74856,93041,120935,102527,65352,55999,49767,30749,2023-04
205,8365,1119,0,0,157,10959,54116,175374,411076,303707,159225,141950,145575,171483,171964,184067,212915,318692,425941,218174,154386,135308,87755,30168,2023-04
207,26949,182,0,0,121,30426,86769,218591,430566,353022,298461,273226,295927,328080,309375,323620,358079,436045,484937,326590,249300,245321,224909,126833,2023-04
208,5754,952,0,0,355,15083,33943,89411,109878,65185,40472,39350,44532,42337,40825,47192,62436,67968,87188,62464,39474,36397,29277,18423,2023-04
209,1223,312,0,0,20,1826,6282,12201,17124,13983,14403,14036,14789,16079,16880,18069,17951,18350,18175,10193,8184,6679,5444,3277,2023-04
211,50639,2506,3,0,635,62664,255986,562149,899470,629068,428088,441032,468899,475295,468843,501947,594054,822907,1085278,673121,494741,485245,427899,236325,2023-04
212,17114,32,2,0,280,24458,99536,232742,517894,443766,262170,242602,238826,275544,279488,288334,301532,447462,594096,303500,234186,230978,195600,80128,2023-04
213,1626,0,0,0,1,2487,7837,19121,25291,13322,9993,9799,11559,11245,10222,10695,13487,15770,22928,17600,10108,9612,8603,5630,2023-04
216,7758,13,0,0,97,14719,92124,213828,419820,274935,158050,149559,135628,157065,151683,165153,190496,280855,388674,203600,142703,133355,94524,40297,2023-04
217,17627,94,0,0,524,24486,86446,228323,480297,444468,410723,459762,494992,506575,522224,541199,580732,673852,785626,441805,327955,320222,242961,117066,2023-04
220,15405,29,0,0,1078,34114,70657,162326,236612,142550,97423,90169,103024,101899,96800,108474,132994,153145,202067,169510,107442,91745,82171,46412,2023-04
225,44233,616,0,0,3692,48920,126663,313320,611624,403567,311590,276315,334357,344807,339746,366391,439713,539547,669957,448633,335620,328274,297725,164415,2023-04
226,16762,174,0,0,300,41405,73839,219407,411702,262530,132217,108475,116976,127176,119143,131012,158867,239161,372072,235635,153605,143823,125902,69764,2023-04
227,2286,649,0,0,179,5852,11175,30673,39558,34608,31208,26168,27184,26616,26922,29319,30819,31029,32942,21546,15060,12944,11114,5756,2023-04
228,2025,0,0,0,41,3380,10302,30461,41376,23335,15586,15310,16795,17191,17472,19419,25550,27274,36423,24992,16598,14576,12353,7128,2023-04
230,15969,157,0,0,70,24332,90817,218585,417477,232076,149039,145283,155966,170963,167396,183498,218293,326925,407557,231224,156100,136668,125710,58211,2023-04
231,2163,0,0,0,6,3894,11928,38002,71444,39211,28604,28803,35088,39185,34914,36427,41395,49154,72178,38114,26182,24122,20229,10938,2023-04
232,2445,6,0,0,7,3349,9757,32838,60653,34482,31881,25574,28181,32901,26985,29114,36925,44221,51737,31169,22539,22267,22155,11554,2023-04
233,7366,3,0,0,10,14138,35344,78666,127347,85024,65288,58118,60720,60455,61024,62512,73724,84353,114842,74129,54028,50364,44541,27689,2023-04
235,1626,0,0,0,29,6153,18917,39562,54968,36300,24422,19192,23405,22180,21092,24560,31472,42387,52488,33770,22313,19385,17283,7258,2023-04
236,6993,2,0,0,86,9208,59594,127116,367512,316263,147251,104787,103886,120364,117364,127184,147157,214318,356054,195788,112097,100163,74811,34634,2023-04
238,8142,0,0,0,20,19267,40256,107630,163864,96753,77823,69871,66137,72463,69318,71185,88102,98926,127435,95973,58606,57626,47578,30248,2023-04
239,1358,0,0,0,2,2513,5886,16400,16083,10044,7752,6680,7632,7050,6726,7733,8908,10105,14382,12172,7438,6316,6053,3769,2023-04
243,33740,616,0,0,410,68940,179202,385391,570832,370467,279103,276705,300389,319665,315402,348653,400504,491739,624231,423281,300238,254755,209865,112364,2023-04
244,7592,480,4,0,1070,27608,50768,125484,249340,156342,120700,118186,123612,133682,125694,135302,147870,181780,227780,120640,83404,75816,61690,35562,2023-04
245,2336,10,0,0,88,3951,18201,40721,62573,46335,38242,38401,44896,47224,46422,50504,58412,63689,68549,40331,28615,28095,20098,9283,2023-04
246,20014,742,0,0,522,52704,109508,274806,355984,200626,136120,128090,138788,137324,132026,150934,180080,210902,305696,237904,160586,150128,122678,75198,2023-04
248,33170,1839,0,0,1469,38802,63280,127929,241355,251351,201644,224649,259125,287729,285816,315033,361879,430510,519771,404350,321298,329509,303915,173339,2023-04
249,11308,4,0,0,76,17211,49624,117799,194488,192297,119204,103882,109420,117503,117899,127734,147367,188593,253155,173702,111007,105744,91167,47355,2023-04
251,2986,0,0,0,7,5357,13800,31133,44397,29452,23308,23016,25084,25126,24812,27225,31648,35047,44097,30456,19728,17193,14713,7543,2023-04
252,2957,25,1,0,11,5850,14586,39593,41497,24645,17835,16748,18940,18168,17180,19030,24049,29513,38939,29813,17814,16709,14070,9509,2023-04
255,40265,531,4,0,552,36572,166081,494394,1245739,820081,611945,613355,627661,660440,665617,703872,775323,1064439,1430452,749515,557465,541516,436037,232189,2023-04
257,21241,297,0,0,165,33300,104671,306954,660372,323739,193400,186092,203306,211609,208509,219231,258161,360751,603818,287584,194290,179973,147950,82694,2023-04
0,10985,588,0,0,100,17371,62321,147626,152776,100784,80853,73022,77261,77010,77798,84739,103452,114592,144215,112024,73552,66200,56165,32563,2023-05
1,17668,1145,0,0,230,31281,81343,186405,384502,249759,181109,171523,171872,184337,182400,195364,230794,274531,361390,218526,162248,151731,132928,66830,2023-05
5,4298,0,0,0,3,8506,28809,75040,85331,50289,39335,38268,43545,44360,41485,48392,57541,61649,75465,56579,35450,32098,31714,16784,2023-05
6,3611,4,0,0,14,4591,38320,98356,202217,123553,85281,76942,80195,89616,89443,93866,111453,158267,197692,105619,73359,63448,49110,20975,2023-05
7,6944,0,1,0,29,13313,38871,106042,201633,109374,70583,69059,73937,75436,69443,76204,88175,123211,179316,98391,71717,67100,58333,31733,2023-05
8,7374,143,0,0,39,10939,54264,105826,165711,126428,105901,94168,96824,96951,97648,109557,121073,142553,176530,127677,93591,79230,67124,32916,2023-05
9,4813,0,0,0,63,10998,30798,83380,98319,59590,40486,36585,39034,36990,35915,40537,48311,57552,84820,64409,40622,36209,32181,18109,2023-05
10,3440,85,0,0,33,9870,25063,64366,76889,42673,26241,24556,27350,26684,25679,29905,36928,43881,62383,46331,29232,23684,20340,12725,2023-05
11,7970,239,0,0,54,14503,45844,125673,131606,73391,52606,48817,49291,51682,47076,54360,65008,81005,96771,78051,47867,42719,39377,23964,2023-05
13,3741,0,0,0,3,8402,18094,43447,53655,33336,25960,25427,26580,27611,25974,27449,33892,36317,50814,36362,24722,22370,20860,9844,2023-05
15,3898,85,0,0,22,5104,13410,36537,58923,32157,30614,24125,23411,30033,23590,29039,39593,40846,51771,32079,23212,25273,24302,15160,2023-05
17,14351,670,0,0,111,21664,58212,148768,247461,142550,93897,90467,97079,99157,95264,105237,124402,182095,253323,158684,113543,111973,103150,60905,2023-05
19,3594,2,0,0,21,4828,25739,56441,70784,46278,37339,35614,41385,46504,43573,48460,58906,74817,74886,47992,32664,35424,51149,12662,2023-05
20,4047,1,0,0,38,7846,19535,48199,74633,49073,32563,30310,30614,31791,29662,32659,37339,43923,59205,41940,30252,27358,23557,13817,2023-05
21,12346,0,0,0,135,27613,62693,139411,182676,125143,91819,91081,96323,96937,97173,106569,128215,148314,194712,151403,103422,93814,83665,53869,2023-05
22,5702,2,0,0,34,14310,32101,69499,98696,61979,44119,40898,45146,45094,43271,50266,59412,69491,89926,72829,45824,40864,34986,19095,2023-05
23,14493,581,0,0,112,13780,59869,147685,274952,242512,144149,126435,131718,143902,148430,157731,189599,260088,360391,225487,154157,154843,133964,73736,2023-05
25,10604,99,0,0,65,22204,64271,157195,263444,131645,86897,78742,85392,87303,82858,93363,114987,150806,226661,133541,86521,77963,67619,38350,2023-05
26,18238,951,0,0,111,21807,84620,185568,490572,319708,181820,167526,186873,211690,219975,246159,280523,374200,564005,325354,234454,199697,147567,69809,2023-05
27,5755,39,0,0,53,17414,64369,107874,130105,107124,105803,110783,116819,127693,124367,127758,131743,157823,167922,115945,83643,74617,61852,30055,2023-05
29,16669,0,0,0,2330,61584,132332,394851,815904,458193,206283,173670,185036,195243,192919,216021,279351,500645,699224,355972,218793,188721,140150,74499,2023-05
30,188053,9018,4,0,17665,325490,1012033,2381736,3850056,2733710,2031652,1953247,2117018,2200440,2056706,2355043,2650156,3236958,3921105,2520716,1795239,1673334,1346764,727368,2023-05
32,9072,1,0,0,17,21292,47193,110851,138611,86472,59149,56241,60301,61581,57534,65728,78429,90619,120137,92862,59146,54160,48068,28685,2023-05
35,7106,9,0,0,7,12119,50120,96180,161069,100786,83507,84444,90602,87405,85702,97870,119879,131313,148475,97248,77514,87665,82130,32882,2023-05
41,9025,229,0,0,168,11719,28424,47663,93754,73840,59273,61362,68015,78246,78065,91232,110999,123363,142900,98657,75557,75040,66627,35442,2023-05
44,3715,0,0,0,10,6475,16361,37940,70830,57438,42284,45725,52295,55089,53071,58357,63647,72223,89705,63633,44641,40829,34363,19736,2023-05
46,1955,0,0,0,13,6123,14411,39226,45360,27055,19051,19772,20902,19364,17894,21023,25780,26038,31179,26097,15724,14166,12913,6742,2023-05
48,11093,419,0,0,26,6736,32675,70954,148499,124027,109535,109039,123493,148795,146914,158449,168547,193395,212832,136829,106721,125097,115945,50910,2023-05
49,2682,37,2,0,17,4983,23211,91059,188694,70342,43301,44528,42749,46324,46864,50010,63191,98963,141492,48619,37256,35344,26482,12863,2023-05
53,2676,17,0,0,8,2716,17670,51833,109848,82432,47587,46059,48750,54239,51766,58748,71051,100738,139381,70825,52146,47093,35176,17227,2023-05
56,14055,1683,0,0,309,19430,75603,183511,324533,216607,150734,143949,154242,164431,161615,176278,202139,252417,346532,199999,144388,127886,106867,56545,2023-05
57,3060,0,0,0,12,6267,18303,47743,74492,40504,27593,25439,26380,28613,27710,30402,35885,43239,62136,36581,25206,24079,19388,10170,2023-05
58,4604,391,0,0,153,6757,37707,92615,168813,103982,63982,61702,61021,64947,66711,73783,87725,120569,151085,79557,55869,50713,40735,18044,2023-05
59,10972,28,1,0,217,27367,64658,144176,158292,104203,77284,71441,76411,72316,69887,78852,94621,108514,141906,120565,79865,70828,64753,40708,2023-05
60,4984,0,0,0,36,12755,30980,74268,76410,44193,33876,32480,35135,34018,32854,37231,41871,46049,59286,56060,33480,28556,26451,16345,2023-05
61,2367,2,0,0,6,4803,13222,37095,62587,36689,25445,23065,24827,24379,23538,25792,29175,38629,53749,32779,21502,19577,16837,9127,2023-05
62,17453,432,0,0,175,38526,72914,173165,259024,164457,107348,95456,102153,101746,100311,112264,130338,156342,209980,163637,114889,111979,99747,58220,2023-05
63,7072,119,0,0,43,9905,51998,165508,386261,323799,155287,102261,101052,113553,109650,125314,140665,259212,332589,187412,112936,103829,75201,32599,2023-05
64,3886,2,0,0,55,7135,38781,75690,161414,109401,49472,40579,42739,44029,46203,50877,64470,91362,133136,70122,43890,39029,29849,10679,2023-05
65,75378,1545,4,0,445,83330,380025,917337,1510318,1130944,808980,812491,863197,906273,922117,1046385,1195712,1451027,1770290,1177888,934028,860282,726288,329927,2023-05
66,4043,1,0,0,2,11103,23927,58663,92442,56506,44852,42556,46223,47455,47999,54489,59506,65628,82927,55771,39231,34668,28021,15614,2023-05
67,7182,1477,0,0,64,12269,41010,88624,75074,46071,34357,30046,35115,34495,32207,39754,44423,57274,75519,59772,36360,32427,27952,16291,2023-05
68,14138,865,0,0,233,20238,102483,359163,923779,503795,280199,295637,287960,325214,324602,352468,394492,600226,887055,403583,326083,296196,217764,97160,2023-05
69,7030,0,0,0,6,7481,18606,48707,85530,56422,65814,48543,40297,50147,50070,46774,64830,73809,78537,54802,40299,39731,37287,24927,2023-05
70,18102,1978,0,0,95,18093,53706,126681,190586,136479,113302,126235,126432,131029,139547,140821,167532,194370,218929,156283,121081,116575,105719,59357,2023-05
73,9945,0,0,0,2764,31273,79780,150942,235214,192772,211810,221046,236361,255019,246454,259562,259829,242279,263221,160532,119754,105435,70581,38753,2023-05
77,17844,556,0,0,1594,102488,112912,233722,385594,269466,209774,207072,203000,205160,201156,222804,254152,305006,334802,229002,172516,179590,154194,75468,2023-05
78,4332,1,0,0,1184,17647,30073,78065,109686,54465,34975,31527,35865,34158,32495,36898,46406,66529,95321,51785,38862,37735,32086,18746,2023-05
80,2254,0,0,0,11,4536,13779,32074,39574,22154,17578,16752,17696,18941,17871,19307,26596,29495,33824,26810,16456,14441,14055,7079,2023-05
81,60121,2237,0,0,901,59065,122816,258993,485491,368392,291633,285527,329633,360287,369850,406864,472983,595543,745525,541911,439606,424243,395695,243235,2023-05
82,6541,0,0,0,30,10455,34821,88971,104471,65792,49438,48504,55949,56446,51784,58909,66909,73488,86273,71574,47236,41582,37187,22077,2023-05
83,7094,0,0,0,59,19826,48876,115456,133017,96152,74049,73180,76097,77765,80167,92317,106802,115098,148400,113932,81459,64863,55049,29875,2023-05
84,2244,27,0,0,48,4549,13159,31010,51750,31975,25050,23315,25628,25837,24630,26301,30269,34518,43769,27736,18731,17180,14399,7922,2023-05
85,12227,444,0,0,254,34644,74603,190421,209343,119238,81929,77367,84529,84001,78688,90103,109161,134353,186706,134510,85442,78263,70389,43841,2023-05
87,4566,0,0,0,69,8933,24641,63114,88777,54750,38250,36513,39531,40301,40152,43613,53313,61425,78790,54887,38707,33839,30230,16329,2023-05
89,11589,3,0,0,2616,27996,62317,136446,175227,108588,86087,82002,87513,89052,84995,95675,115948,135333,168924,132102,85346,77787,70045,42522,2023-05
90,55242,2004,0,0,4544,115736,224333,465579,906048,706103,665255,725546,753370,807536,837428,864842,902416,983265,1003885,699077,520574,480885,388762,231935,2023-05
92,9908,8,0,0,287,17000,51863,149127,252748,128952,64564,57533,61194,63693,59278,66088,88758,146154,223105,121332,75120,65036,56393,32102,2023-05
94,13472,2,0,0,134,27106,66476,162714,234012,169686,133772,130674,137736,145364,143554,159720,173854,186982,236586,171762,114442,99126,80730,46550,2023-05
95,14578,3,0,0,247,34377,79472,187506,283707,175581,107314,94031,104731,105563,93975,115556,147022,174815,213143,146350,96430,88787,78518,41912,2023-05
97,10413,202,0,0,221,14184,69392,195222,450495,352047,191059,144603,148442,168261,162639,180533,215785,316241,446942,232278,148000,139490,119424,48605,2023-05
98,5072,692,0,0,35,16805,36818,94165,123749,68412,44541,40890,44083,43788,42130,47822,54184,69427,92482,73606,45767,36950,36581,19384,2023-05
