,클러스터,연도_분기,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,평균기온(℃),강수량(mm),공휴일 수,Unnamed: 0,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
1272,109,20191,79005,11310,9750,8969,18439,133271,339983,755888,1307489,1059691,730506,628750,707300,732847,715962,775122,855786,1009092,1308824,1120219,837933,809830,811253,549373,2.4,50.6,5,106,984600156,13293,772731667,211868489,134590262,167842205,140921222,200979085,128398893,179450437,32418052,5981355,172338965,330366363,242736336,165154228,68022909,741089775,210488104,0,31902282,126519801,235424289,311752731,245978776,9822,3471,2135,1818,1868,2123,1878,2607,864,110,1618,4327,2762,3191,1285,8962,3602,0,699,1700,3017,3470,3677
1273,109,20192,86762,12026,9906,9210,20983,154432,382454,873686,1435281,1129259,813253,677905,764949,805094,756638,859706,958321,1116314,1394553,1161848,896838,888777,894957,604018,18,159.1,4,358,937557502,14499,712199659,225357843,138243169,155997285,182391667,97850791,137716747,186712579,38645264,9881309,131365300,270399233,263559202,192950896,69401562,631469362,259318798,1778327,35302446,188335525,164407546,221051165,279913149,10838,3661,2121,1967,2376,1941,2433,2534,1127,170,1419,4590,2995,3811,1514,9334,4390,248,792,2032,2768,3712,4171
1274,109,20193,82878,12483,9956,8540,21383,149389,360156,815041,1397652,1082566,756045,663386,735344,762886,737487,826560,925893,1079438,1376248,1143133,866843,853315,842899,562710,25.23333333,524.7,4,610,1118451841,16193,788653978,329797863,165317261,173118102,158398601,128136373,163683641,293390987,36406876,12324381,231910320,386810810,230581770,190298739,66525821,800165198,268390457,3762321,76308276,167037763,197171796,257129786,367145712,11889,4304,2600,2461,2270,2154,2404,3157,1147,168,2182,5233,3009,4117,1484,10675,4841,583,1010,2411,3564,3509,4438
1275,109,20194,87138,13680,11363,8422,22226,151711,358026,802438,1396884,1126665,813489,699155,804403,826657,800933,893855,984592,1157839,1414607,1176469,897050,878779,874152,602611,8.466666667,156.9,3,862,1111012918,16400,858096204,252916714,184493569,193943470,134529857,148664386,196464922,219880926,33035788,14951621,164335799,341254727,336937941,179868955,73663875,794996468,281840102,4089974,62114837,155421526,245609355,269133157,340467721,12656,3744,2492,2981,2378,2196,2609,2755,989,256,1759,5031,3678,4014,1662,10569,5058,680,1193,2014,3472,3794,4474
1276,109,20231,60446,14697,10660,8770,22163,108210,300251,685577,1165302,897800,625200,566711,630682,638439,626326,690374,785764,948685,1218658,965963,727790,691069,667706,397465,3.533333333,59.4,6,1114,820107364,54120,631594241,188513123,93930601,136761196,132327563,137480566,131094315,110663023,77850100,74665320,55189333,143740352,84642394,322406333,139463632,511731401,235724719,3097386,69240170,158292914,130452531,206937708,179435411,40327,13793,6977,8361,8307,8111,8571,7327,6466,4474,6178,9919,7621,16208,9720,32774,20341,737,8171,15457,9797,9909,9041
1277,109,20232,68738,18787,12615,10670,22590,119108,336735,766475,1224123,935194,696161,610902,702490,700539,674749,761026,877590,1027633,1256841,981808,774609,756668,713503,437169,18.9,448.1,4,1366,1024548050,83568,773516681,251031369,121455401,156425619,165066427,131510274,199058960,151539058,99492311,98151319,102840939,151632025,139364447,379772775,152786545,650685273,308417051,5162077,88065919,203431299,163037982,214673570,284731477,60679,22889,11939,12397,12156,11516,12671,12142,10747,8845,12644,12892,10800,23841,14546,52969,29762,1135,12861,23333,15043,15852,14503
1278,109,20233,66110,17486,12944,10959,23742,114804,332105,744662,1213578,924533,651507,603691,671548,674818,648021,735632,845683,1009755,1245681,983745,762644,715189,676529,413138,25.86666667,892.5,4,1618,1019189946,79426,721395863,297794083,117918851,157321802,145020869,152598313,148536028,170174916,127619167,119211782,97433483,165166876,96339980,363294569,177743256,627596790,315555807,5708127,75083196,195614718,164092191,280186339,222468030,57333,22093,10879,11348,11994,11250,11862,11890,10203,8650,11518,13048,10199,22732,13279,48996,29644,1134,11470,22206,15017,15200,13614
1279,109,20234,70235,17607,12724,10848,23401,113552,325520,722098,1172582,924178,683525,616924,695911,713873,683666,767708,872634,1015645,1230294,971628,754746,730055,689239,429373,7.9,198.8,3,1871,1055711189,81323,785324225,270386964,118113852,170817868,144783682,179530033,172078790,139988196,130398768,94478627,143742618,171868517,107383428,368320977,169917022,673612648,317314069,6987178,92750965,198868503,161631634,291515482,239172952,58649,22674,11002,11840,11957,11666,12184,11319,11355,9030,11196,13157,11170,24140,12630,52209,28395,1315,11497,21328,15039,17246,14178
1280,109,20241,65927,16953,13566,10597,23500,110290,303169,681036,1122859,894980,621876,580544,639239,650542,638614,702493,796079,951126,1219685,959369,738484,690518,655644,403366,3.433333333,123.5,6,2124,1006900248,73516,743431687,263468561,121901074,144553096,140160710,147020874,189795933,143766487,119702074,108164822,79902828,157962125,116355761,378115293,166399419,640921342,300713874,3551562,76799393,188383961,179991760,249460477,243448060,53241,20275,9511,10426,10677,10669,11958,10827,9448,7971,9087,11793,10411,22329,11925,46751,26061,858,8426,19290,14943,14322,14973
1281,109,20242,77004,20080,16129,12294,25367,121611,337516,765903,1215803,943025,707848,641802,729808,731470,709992,798457,895083,1052707,1277988,1006227,792229,780199,719417,447711,19.8,274.2,5,2377,976903393,80807,702207169,274696224,128162085,144435823,136579181,139755280,153274800,149427459,125268765,117022132,95984774,187748433,107810264,305636952,162700838,655084056,293210371,11258354,51590827,201909472,171852440,245603854,266079480,58312,22495,11238,11710,11648,11616,12100,11387,11108,9303,11506,13255,10961,21898,13884,51013,29150,1244,7483,22420,16071,17020,15925
1282,109,20243,72126,20240,15829,12460,26757,123535,343753,764158,1245654,941101,674943,627748,709455,700919,692151,768717,889561,1060359,1306578,1024239,790132,760528,704671,422856,27.13333333,774,4,2630,915133454,73225,689908285,225225169,166619031,151861956,121395207,136674590,113357501,123378808,101846361,168996250,92604665,149180871,98337535,257846339,148167794,642963796,258949739,5721961,55950633,170957564,160954647,278700894,229627838,52695,20530,10661,10670,10549,10463,10352,10848,9682,8956,10719,12263,10189,18859,12239,45496,27355,1115,8176,19247,15134,15207,13975
1283,109,20244,75205,22349,17235,14423,29255,122947,334843,753095,1226409,979532,722174,660600,738546,760125,746522,830666,933242,1094055,1305833,1027177,811788,768688,716312,437892,9.066666667,139.7,3,2883,852004344,67985,587338239,264666105,97467509,133086176,131121996,111531699,114130859,156191919,108474186,117533458,115193518,148784208,112397317,226992479,131103364,524416375,304018061,2612835,49563943,146334365,143303458,276143855,210475980,48829,19156,9499,10158,9956,9236,9980,10473,8683,7183,10262,11480,9333,17867,11860,42442,24938,649,7322,17485,12171,14846,14906
1284,110,20191,91597,14474,4860,3371,26545,127414,404529,935288,1385071,951580,727880,639315,745447,747159,685689,818421,930159,1075796,1367123,1034582,779572,680225,666602,358467,2.4,50.6,5,107,1.65892E+11,6821865,1.31246E+11,34645721400,24432368590,26108414951,26025668915,27445127178,27234753294,23069297424,11576423976,5982973824,17095967251,39938688547,36329414676,48801494582,17743515448,70225269333,79930073450,1447395254,23591759847,33006056182,46587541388,29030957266,16491632864,5288190,1533675,981333,992395,1060008,1133933,1120521,900839,632836,361085,885840,1694534,1260930,1879071,740405,3352806,3082146,211362,1715602,1647259,1522057,916613,422048
1285,110,20192,102470,15594,5217,3399,30528,148763,461772,1145714,1530767,1018045,783090,678485,778178,777876,705936,881978,1046730,1144366,1447935,1088852,835501,733329,722272,386006,18,159.1,4,359,1.71379E+11,7612099,1.37437E+11,33941571119,26795446895,28197522711,27498086188,25278440822,29667832880,22599782121,11341788998,5932684078,15203685916,40150317937,38000834920,53799812950,18291564814,71758619595,82841805926,1659827648,24542004273,35256694565,47450555637,29354357933,16336561504,5874757,1737342,1147248,1176815,1175095,1144813,1230786,1009438,727904,385905,1022852,1897003,1393426,2098545,814368,3778471,3431299,279050,1896782,1815313,1713665,1021402,483480
1286,110,20193,96176,16583,5618,3508,30466,150656,444670,1071538,1489239,980420,762900,675317,774359,760940,695094,869940,1004283,1133403,1442586,1074154,807307,698603,693780,365232,25.23333333,524.7,4,611,1.79801E+11,8315296,1.43708E+11,36093096262,32896780389,28762686013,27832683851,25683190384,28532786376,22942001724,13151094538,6026088866,16242132579,42665140760,38786131427,56931132977,19150596666,73167601937,89998506725,2184589180,27094305692,35316369684,50797418393,31623014287,16150411442,6493065,1822231,1408280,1309537,1288184,1203552,1283512,1040373,781858,393818,1147736,2102113,1491448,2308210,871970,4111817,3823484,355005,2079940,1919887,1935093,1134875,510478
1287,110,20194,110205,20147,6022,3408,32101,157578,450323,1081584,1527997,1037977,820074,713455,820364,821173,754611,926562,1086941,1215957,1521555,1097861,833168,729280,717735,396643,8.466666667,156.9,3,863,1.94041E+11,8146159,1.55414E+11,38626560622,31953419149,33611873422,27066313855,31362496662,31420224101,25335116675,13291443947,6468508692,15932769374,44952768121,44644169421,61536645765,20506026438,79253807483,95310212412,2229471030,27813224813,41357388167,54971441256,30685973325,17506521295,6338529,1807630,1274250,1361536,1158617,1221513,1322613,1063537,744093,380428,1052284,2098908,1536692,2255553,822294,4079085,3678112,303721,2030194,1932018,1905118,1081244,504866
1288,110,20231,60359,14435,3728,2533,22270,147248,446716,978219,1403913,910203,723104,618164,736641,716698,645655,821305,964403,1097300,1379048,925331,701672,595087,574472,275633,3.533333333,59.4,6,1115,2.32226E+11,8771120,1.89871E+11,42355575076,35286686946,37309749917,38234320156,38631517213,40408444022,27067258900,15288316176,7032825767,20527934882,58397790640,51113737410,71159286715,23994717916,97121060380,1.01055E+11,1968028298,20117258009,40175781583,68187903534,47973052476,19753408762,7224061,1547059,1394640,1424602,1426595,1488990,1489234,928957,618102,218914,1331257,2641404,1549485,2324968,705092,4202494,3916306,264492,1314150,2058905,2068802,1619002,793376
1289,110,20232,72215,17333,4046,3012,24669,153831,492140,1132669,1473779,957203,760339,641083,762560,735469,662639,881554,1033687,1144704,1392131,937587,731484,629968,624403,302900,18.9,448.1,4,1367,2.40069E+11,9022813,1.95823E+11,44245498059,36031342791,38363444485,43686282539,39232455180,38509654686,29106682476,15138815583,6445717461,21978406949,57626553532,58982299129,70950932950,24084767719,96529620945,98669129606,2049487082,20484938714,38895475560,69021197621,45365244494,19387538902,7264915,1757898,1403780,1423039,1476543,1484175,1477378,1064722,693176,233458,1437800,2633290,1641685,2352216,724364,4339418,4056156,265733,1343111,2153008,2161546,1633763,838499
1290,110,20233,68921,15650,4105,2993,24473,149523,486895,1109133,1464957,935386,756982,635580,762097,726374,649236,846850,966978,1126476,1387856,943023,714533,606591,587651,298443,25.86666667,892.5,4,1619,2.27344E+11,9405167,1.78956E+11,48387376855,36538602581,35916039924,37353192985,34298267957,34850388758,32026141062,16361235793,6183087587,20284303314,57451464813,49464446010,71139512750,22821054586,98273110888,1.01245E+11,2404437941,21014582858,38971309575,68708850764,47700826280,20718285017,7455232,1949935,1555466,1446377,1524470,1466428,1462491,1214092,735843,227836,1511062,2829958,1665421,2449418,721472,4435173,4324324,319761,1398307,2131275,2251399,1789616,869132
1291,110,20234,71136,17367,4383,2883,25075,153197,466013,1095527,1460186,970950,810767,675218,816764,761735,689762,901213,1032167,1188332,1423322,942738,734362,625417,602090,307133,7.9,198.8,3,1872,2.41193E+11,8971604,1.92921E+11,48272125587,30398864324,37967941193,43027928274,39630420554,41896163128,31519546644,16752578943,6886498397,23050508234,59815907725,54018210160,73026929460,24395389084,1.00683E+11,1.05433E+11,2154667361,21742187742,39955967680,72879029725,47928591944,21454739379,7170337,1801267,1270952,1440018,1483793,1485099,1490475,1075813,725454,213321,1386667,2698528,1662607,2313839,696642,4269714,4063798,273155,1331349,2058865,2185556,1650866,833711
1292,110,20241,65844,15910,4157,2863,22737,141042,434067,1046854,1421045,941103,785592,652230,800581,744499,683040,846752,952876,1134684,1415220,963772,734351,610022,589964,302631,3.433333333,123.5,6,2125,2.36077E+11,8571884,1.91985E+11,44091843647,37903293279,39363935078,38860210912,39021168968,36836754688,29686534567,14405309080,5871023193,20537431623,60584000956,54815947139,70900988076,23367815585,1.02155E+11,1.0294E+11,1806894234,18277307729,39164013018,70676691234,51770809475,23399576724,6967318,1604566,1283913,1454231,1442247,1452608,1334319,979125,625441,199352,1322732,2664363,1544851,2199591,640995,4060562,3850301,237957,1116843,2021907,1975101,1699913,859133
1293,110,20242,78430,19195,4167,3389,24952,156519,494744,1211017,1525983,1015822,848759,716820,841587,784024,728140,938376,1067343,1219082,1474446,990594,770976,669369,646212,333911,19.8,274.2,5,2378,2.30613E+11,9088077,1.85245E+11,45367805975,37154312534,37943058882,33956460960,37817088836,38374568329,30641159692,14726646283,6456632015,21494681620,58209234342,49288780142,71220426633,23943540764,96013627537,1.02419E+11,1746122000,19329988644,39364394148,66432172047,47926595913,23633010894,7294175,1793902,1434773,1507935,1336493,1463311,1551663,1098844,695058,237995,1412847,2696874,1680918,2343566,715877,4285668,4060257,239304,1236606,2145099,2100800,1703742,920327
1294,110,20243,74147,19288,4066,2987,23896,157567,501181,1201814,1575434,1007981,825706,713443,834960,769970,718862,900742,1017230,1228982,1511360,1006501,767767,648038,629923,311438,27.13333333,774,4,2631,2.28749E+11,9291724,1.82647E+11,46101258020,36719316922,33958649455,36866618409,35788840396,39313934607,30245344306,15855913714,6366860784,22403305340,58430110643,48171301174,69699279943,23677759925,96110878779,1.03432E+11,2286238047,19382783578,36847658462,68068974470,49993659845,22963167220,7406402,1885322,1561458,1402577,1439060,1450184,1553123,1139646,745676,232413,1475246,2797283,1681226,2385040,720516,4335573,4243988,290952,1246939,2052467,2217666,1854003,917560
1295,110,20244,79838,19876,4622,2860,27194,159593,504784,1235199,1624989,1073474,892969,770279,897843,836495,787528,1000359,1123283,1314894,1573479,1044156,798275,693969,657023,340076,9.066666667,139.7,3,2884,2.3882E+11,8929379,1.92273E+11,46547110549,36335275919,42037337438,34692115168,37047893606,42160182116,30745263419,15801847130,6170999159,21877187209,59960684692,54941374716,71712174507,24157494513,1.02098E+11,1.02505E+11,2023019099,19687678924,38294494395,72101745141,49809479497,22686367411,7162176,1767203,1463592,1495234,1323467,1375668,1504215,1090679,676524,213232,1379453,2711305,1680109,2263286,681994,4234778,3998596,247525,1194086,1949109,2204599,1750780,887265
1296,111,20191,85627,9568,535,308,32787,117844,258785,567066,758724,555319,457476,439730,482574,516714,513944,560568,606429,655778,723532,650101,482781,454521,441528,273920,2.4,50.6,5,108,2.70194E+11,5325545,2.0286E+11,67334180304,48369967985,37993150851,29749500529,41842489480,44904734639,42768875445,24565304859,3705331317,54743366093,89304532208,82104540970,35836426819,4499826381,1.17883E+11,1.25009E+11,122784677,6315142529,29355991069,42712074890,63234793094,1.0115E+11,3714857,1610688,736486,699614,683297,803868,791592,955930,654758,75022,722669,1621883,1846218,912014,147739,2478821,2661089,31237,390828,612797,777587,1100219,2227225
1297,111,20192,93655,10761,496,326,38445,138377,311441,700672,857129,593610,494486,476873,505204,539222,548370,618397,692379,715171,773982,693835,527523,492851,489775,300708,18,159.1,4,360,2.4165E+11,5327450,1.86032E+11,55618497673,30318856192,43162530510,35689835934,31817265364,45043100431,38457880457,17160617216,6939154415,54229384757,75259515938,68619189046,31773358811,4829483137,1.03035E+11,1.23241E+11,212149012,6389859561,42748577196,34901325153,55798852552,86224840309,3842889,1484561,767747,785693,736813,751656,800980,930166,554395,89148,836052,1610235,1655176,971748,165091,2503484,2671239,44520,429690,612643,810352,1109631,2167873
